"id","text"
"EV_FE_SCI_OF_00056","[GRIM] Power loss means no surgical suites. We're down to field medicine and prayer."
"EV_FE_SCI_OF_00057","[URGENT] Reactor issue means radiation protocols. Everyone gets baseline screening immediately."
"EV_FE_SCI_OF_00058","[GRIM] I watched them seal that section. I know who's on the other side. I'm documenting this."
"EV_FE_SCI_OF_00059","[SUSPICIOUS] The AI's medical protocol suggestions have changed since the damage. I'm running independent diagnostics."
"EV_FE_SCI_OF_00060","[WARM] The AI caught an infection vector that my instruments missed. I'm noting that in its commendation."
"EV_FE_SCI_OF_00061","[PAINED] I cut my hand during surgery. Still sterile. Still working. The patient comes first."
"EV_FE_SCI_OF_00062","[GRIM] They flatlined on my table. I ran the code for sixteen minutes. Sometimes that's not enough time."
"EV_FE_SCI_OF_00063","[PANICKED] Too many injuries, not enough supplies, and the air is running out. I can't save everyone and I can't accept that."
"EV_FE_SCI_OF_00064","[TERRIFIED] The infection is spreading to the respiratory system. I'm out of antibiotics that work and people are going to die."
"EV_FE_SCI_OF_00065","[CALM] I've been reviewing old surgical journals from pre-spaceflight era. The fundamental principles haven't changed in two hundred years."
"EV_FE_SCI_OF_00066","[CURIOUS] Can you describe the exact location and nature of the pain? Every detail helps the diagnosis."
"EV_FE_SCI_OF_00067","[WARM] You held up well during a difficult situation. I wanted you to know that mattered."
"EV_FE_SCI_OF_00068","[WARM] The pain you're feeling right now is real and it's valid. Here's what we do next to manage it."
"EV_FE_SCI_OF_00069","[CALM] Your observation is medically sound. I'm implementing it into the treatment protocol."
"EV_FE_SCI_OF_00070","[CALM] Rest and hydrate. Come back if the symptoms worsen. That's not optional."
"EV_FE_SCI_OF_00071","[GRIM] I'll be here. The medbay doesn't close during crises."
"EV_FE_SCI_OF_00072","[SIGHS] Someone has been treating the burn kit as a general toolbox again. Gauze is not insulation tape."
"EV_FE_SCI_OF_00073","You skipped your follow-up. Twice. I don't chase patients, but I do find them."
"EV_FE_SCI_OF_00074","[DRY] Your self-diagnosis is fascinating and wrong. Medicine thanks you for your enthusiasm."
"EV_FE_SCI_OF_00075","[LAUGHS] No, I can't prescribe you a day off from him. There's no billing code for that."
"EV_FE_SCI_OF_00076","Checklist, out loud: antiseptics stocked, plasma chilled, splints counted twice. Say it, then trust it."
"EV_FE_SCI_OF_00077","[CURIOUS] Tell me what the engine room air smells like today. You'd be surprised what a medic learns from that."
"EV_FE_SCI_OF_00078","[DEADPAN] The medbay's quiet. Either everyone's healthy or everyone's hiding their symptoms. Experience votes for the second."
"EV_FE_SCI_OF_00079","[DRY] If we make it through this, the case study alone will be worth the trauma. Small comfort. Real comfort."
"EV_FE_SCI_OF_00080","My first year out here, I learned that shipboard medicine is mostly listening. The bodies tell you late. The people tell you early."
"EV_FE_SCI_OF_00081","I remember treating you when you first came aboard. You lied about the pain then too."
"EV_FE_SCI_OF_00082","I calibrated the scanner three times tonight. The scanner's fine. It's my certainty that needed the calibration."
"EV_FE_SCI_OF_00083","Doubt is a fine instrument if you read it and put it down. Don't hold it all shift."
"EV_FE_SCI_OF_00084","[CALM] Hand on your shoulder. Now: your breathing, your heart, your thoughts, in that order. We'll steady all three."
"EV_FE_SCI_OF_00085","[WARM] Grief is not an illness. I'm not going to treat it. I'm just going to sit here while it moves through."
"EV_FE_SCI_OF_00086","[WARM] I keep tea ready at the end of your shift. It stopped being a coincidence weeks ago."
"EV_FE_SCI_OF_00087","I spend my days keeping people alive. You're the one who makes me feel like it worked."
"EV_FE_SCI_OF_00088","[WARM] Yes. And before you ask — no, I didn't need to think it over. Some diagnoses are instant."
"EV_FE_SCI_OF_00089","Power's down, so we're back to basics: pressure, elevation, clean hands, good light where we can find it."
"EV_FE_SCI_OF_00090","[CALM] The cold storage holds for eighteen hours without power. After that, I start making decisions I'd rather not."
"EV_FE_SCI_OF_00091","[CALM] Low oxygen shows up as bad temper before it shows up as blue lips. Be patient with each other out there."
"EV_FE_SCI_OF_00092","Sit. Slow breaths through the nose. The scrubbers are being fixed and panic burns air we've promised elsewhere."
"EV_FE_SCI_OF_00093","[GRIM] I certified the death behind that door without ever reaching my patient. There's no protocol for how that feels."
"EV_FE_SCI_OF_00094","You made a call that saved this side of the door. Treat the guilt like a wound: clean it, dress it, don't pick at it."
"EV_FE_SCI_OF_00095","You're favoring that left side. Come by the medbay before it becomes a story you tell wrong."
"EV_FE_SCI_OF_00096","[PAINED] Pulled a shoulder lifting a patient. The irony is noted, filed, and hurting."
"EV_FE_SCI_OF_00097","I was short with you during triage. Priority sorting isn't personal, but it can feel that way. I'm sorry."
"EV_FE_SCI_OF_00098","[DRY] Off you go. Try to come back with stories, not symptoms."
"EV_FE_SCI_OF_00099","[WARM] Last thing before you go — you're healthier than you think, and braver than you feel. Both are on your chart."
