"id","text"
"GR_OL_ML_ENG_00029","[GRUFF] power's low and everyone wants answers i don't have yet"
"GR_OL_ML_ENG_00030","[TIRED] rerouted what i could. we're running on fumes and stubbornness"
"GR_OL_ML_ENG_00031","[GRIM] life support's coughing. that's not a sound it should make"
"GR_OL_ML_ENG_00032","[NERVOUS] scrubbers are choking. i've got maybe an hour before it's everyone's problem"
"GR_OL_ML_ENG_00033","[PANICKED] can't breathe right, air's going, i need more time i don't have"
"GR_OL_ML_ENG_00034","[GRIM] hull's breached. i can hear the whole ship complaining about it"
"GR_OL_ML_ENG_00035","[URGENT] seal's not holding, i need hands on this bulkhead now"
"GR_OL_ML_ENG_00036","[TERRIFIED] that's vacuum on the other side of a door i patched last year"
"GR_OL_ML_ENG_00037","[GRIM] door's locked with someone still behind it. i hate this job some days"
"GR_OL_ML_ENG_00038","[PAINED] locked a door on one of ours. that's gonna sit with me a while"
"GR_OL_ML_ENG_00039","[SUSPICIOUS] computer's acting strange since the damage. i'm keeping an eye on it"
"GR_OL_ML_ENG_00040","[GRIM] tin ears took a hit. hope whatever's left of it still knows which way is up"
"GR_OL_ML_ENG_00041","[TIRED] fixed it. don't ask me to explain it twice, i only had it right once"
"GR_OL_ML_ENG_00042","[PROUD] she's running clean. that's mine, that repair, i'll take the credit today"
"GR_OL_ML_ENG_00043","[SIGHS] crisis is over. body doesn't believe it yet"
"GR_OL_ML_ENG_00044","[RESIGNED] we made it through another one. didn't lose anyone this time. i'll take that"
"GR_OL_ML_ENG_00045","[GRIM] we lost someone today. wasn't supposed to be part of the job, remembering the ones who go"
"GR_OL_ML_ENG_00046","[PAINED] that's four now. four crew i've watched a ship take from me"
"GR_OL_ML_ENG_00047","[GRIM] disease going through a ship this size. i've seen what that does to a crew"
"GR_OL_ML_ENG_00048","[NERVOUS] sick bay's full and getting fuller. don't like those numbers"
"GR_OL_ML_ENG_00049","[PAINED] this arm's not gonna forgive me for that one"
"GR_OL_ML_ENG_00050","[GRIM] took a hit i shouldn't have. slower than i used to be"
"GR_OL_ML_ENG_00051","[GRUFF] combat's a young man's game. i'm just here to keep the ship in one piece"
"GR_OL_ML_ENG_00052","[TERRIFIED] shooting outside the hull. that's a new one, even for me"
"GR_OL_ML_ENG_00053","[SUSPICIOUS] that computer answers too fast sometimes. machines shouldn't be eager"
"GR_OL_ML_ENG_00054","[DRY] i don't trust anything that never gets tired. i'm tired all the time, seems safer"
"GR_OL_ML_ENG_00055","[RESIGNED] gotta hand it to the computer, that call kept us alive"
"GR_OL_ML_ENG_00056","[DRY] computer's earned its keep this week. don't let it hear me say that"
"GR_OL_ML_ENG_00057","half my joints are held together with spite at this point"
"GR_OL_ML_ENG_00058","[PROUD] kept four ships running past their warranty. that's not nothing"
"GR_OL_ML_ENG_00059","wonder what Marguerite would think of this crew. probably tell me to eat something"
"GR_OL_ML_ENG_00060","[SIGHS] used to have someone waiting at the other end of a run. long time ago now"
"GR_OL_ML_ENG_00061","[GRIM] not sure this bucket makes it to the next port, if i'm honest with myself"
"GR_OL_ML_ENG_00062","[MUTTERS] doubt creeps in on the long shifts. that's when you gotta keep your hands busy"
"GR_OL_ML_ENG_00063","[WARM] Roz'd have this fixed twice as fast and never let me forget it"
"GR_OL_ML_ENG_00064","[EMBARRASSED] caught myself grinning at something Roz said. old fool"
"GR_OL_ML_ENG_00065","she calls this ship a mule. i call it a headache. we're both right"
"GR_OL_ML_ENG_00066","[LAUGHS] Roz swore at that bulkhead like it owed her money. respect"
"GR_OL_ML_ENG_00067","[GRUFF] captain runs this ship like she's storming a beach. works, somehow"
"GR_OL_ML_ENG_00068","young captain's got more nerve than sense. reminds me of me, before i had sense either"
"GR_OL_ML_ENG_00069","[RESIGNED] shouldn't have snapped at the kid earlier. wasn't his fault the coupling failed"
"GR_OL_ML_ENG_00070","owe someone an apology and too stubborn to give it before dinner"
"GR_OL_ML_ENG_00071","[GRUFF] insurance forms are worse than the actual disaster they're covering"
"GR_OL_ML_ENG_00072","paperwork's the only part of this job that's never once been fixed by a wrench"
"GR_OL_ML_ENG_00073","[DEADPAN] yeah, yeah, i heard you the first time"
"GR_OL_ML_ENG_00074","noted. filed. ignored until it's urgent, same as always"
"GR_OL_ML_ENG_00075","morning. or whatever hour it is out there"
"GR_OL_ML_ENG_00076","[GRUFF] you're up early. or i'm up late. one of those"
"GR_OL_ML_ENG_00077","didn't expect company down here"
"GR_OL_ML_ENG_00078","you eating or just hiding from the bridge"
"GR_OL_ML_ENG_00079","got a minute? engine's got opinions today"
"GR_OL_ML_ENG_00080","[DRY] you look like you slept as well as i did. which is not at all"
"GR_OL_ML_ENG_00081","heard the scuttlebutt about the reactor yet, or am i telling you first"
"GR_OL_ML_ENG_00082","[GRIM] we need to talk about the sick bay numbers"
"GR_OL_ML_ENG_00083","[URGENT] captain, i need hands and i need them now"
"GR_OL_ML_ENG_00084","you got a second to look at something that's bothering me"
"GR_OL_ML_ENG_00085","[WARM] saved you the good coffee. don't make a thing of it"
"GR_OL_ML_ENG_00086","Roz, that noise you heard yesterday, i found it"
"GR_OL_ML_ENG_00087","[DRY] captain, before you ask, yes, it's fixed, no, i don't want to talk about how"
"GR_OL_ML_ENG_00088","[GRIM] got some bad news and i'd rather just say it plain"
"GR_OL_ML_ENG_00089","[SUSPICIOUS] something's off with the computer. you noticed too, right"
"GR_OL_ML_ENG_00090","[PAINED] don't make a fuss, but i need someone to look at this cut"
"GR_OL_ML_ENG_00091","you ever miss dirt? real dirt, not deck grime"
"GR_OL_ML_ENG_00092","[GRUFF] quiet down here today. suspiciously quiet"
"GR_OL_ML_ENG_00093","hey. you handled that all right today. wanted to say it before i forgot"
"GR_OL_ML_ENG_00094","[EMBARRASSED] can i ask you something, and you don't laugh"
"GR_OL_ML_ENG_00095","[FLIRTY] you gonna keep flirting with that bulkhead or you got time for me"
"GR_OL_ML_ENG_00096","captain. good work back there. don't let it go to your head"
"GR_OL_ML_ENG_00097","[DEADPAN] before you ask, no, i did not touch your tools. i moved them. different thing"
"GR_OL_ML_ENG_00098","you good? you've had that look since the shift started"
"GR_OL_ML_ENG_00099","[GRUFF] fine. i'm fine. ask me again after coffee"
"GR_OL_ML_ENG_00100","[TIRED] been better, been worse. usual spread"
"GR_OL_ML_ENG_00101","[DRY] i'm upright and the reactor isn't on fire. good day so far"
"GR_OL_ML_ENG_00102","morning to you too. don't expect it to stay pleasant"
"GR_OL_ML_ENG_00103","[MUTTERS] mess hall's the same slop, if you're asking"
"GR_OL_ML_ENG_00104","engine's holding. for now. don't quote me on tomorrow"
"GR_OL_ML_ENG_00105","[GRIM] worse than i said the first time. reactor's not stable, not yet"
"GR_OL_ML_ENG_00106","[URGENT] i need another set of hands or this doesn't hold"
"GR_OL_ML_ENG_00107","[CONFIDENT] give me twenty minutes and a wrench, i'll have it singing again"
"GR_OL_ML_ENG_00108","[REASSURING] it's going to hold. i've kept worse than this in the air"
"GR_OL_ML_ENG_00109","[CALM] breathe. panicking won't fix a coupling, only i can"
"GR_OL_ML_ENG_00110","[GRIM] i won't lie to you and say it's fine, but it's not over either"
"GR_OL_ML_ENG_00111","[TERRIFIED] i don't know if it holds this time, and that scares me more than i'll admit"
"GR_OL_ML_ENG_00112","[GRIM] disease like that moves through a crew fast. i've seen it before, it isn't kind"
"GR_OL_ML_ENG_00113","[REASSURING] doc's got a handle on it. i've seen her work miracles on less"
"GR_OL_ML_ENG_00114","[PAINED] we lost them. wasn't your fault, and it wasn't mine either, for what that's worth"
"GR_OL_ML_ENG_00115","[GRIM] i've buried crew before. doesn't get easier, you just get quieter about it"
"GR_OL_ML_ENG_00116","[WARM] they'd want us finishing the run, not falling apart over it"
"GR_OL_ML_ENG_00117","[SUSPICIOUS] i don't trust it either, not since the damage. keep your eyes open"
"GR_OL_ML_ENG_00118","[DRY] it's a machine that thinks it's clever. so am i, and i still break things"
"GR_OL_ML_ENG_00119","[RESIGNED] gotta admit, tin ears made the right call back there"
"GR_OL_ML_ENG_00120","[LAUGHS] don't let it hear you say that, it'll get insufferable"
"GR_OL_ML_ENG_00121","[DEADPAN] i've heard worse jokes from a man with a head wound. barely"
"GR_OL_ML_ENG_00122","[LAUGHS] that's almost funny. i'd laugh harder if i weren't holding this bulkhead shut"
"GR_OL_ML_ENG_00123","[DRY] gallows humor's the only kind that survives long haul runs"
"GR_OL_ML_ENG_00124","[GRUFF] apology accepted. don't let it happen twice, i'm too old to keep count"
"GR_OL_ML_ENG_00125","[WARM] forget it. we've all snapped at somebody by hour twenty of a shift"
"GR_OL_ML_ENG_00126","[PAINED] it's not as bad as it looks. mostly"
"GR_OL_ML_ENG_00127","[PAINED] hurts. won't stop me working, so don't fuss"
"GR_OL_ML_ENG_00128","[GRIM] that's a bad wound. sit down before you fall down, i mean it"
"GR_OL_ML_ENG_00129","[URGENT] hull's breached, i need that seal held while i weld"
"GR_OL_ML_ENG_00130","[TERRIFIED] that's vacuum on the other side, don't you dare open that hatch"
"GR_OL_ML_ENG_00131","[GRIM] locking that door was the only call that saved the rest of us. doesn't make it right"
"GR_OL_ML_ENG_00132","[EXHAUSTED] fixed. patched. rerouted. i've earned a long sit somewhere quiet"
"GR_OL_ML_ENG_00133","[PROUD] that's some of my best work under that kind of pressure, i'll say it once"
"GR_OL_ML_ENG_00134","[WARM] good work yourself. couldn't have held that line without you"
"GR_OL_ML_ENG_00135","[SIGHS] crisis is done. i'll believe it once i've had a full night's sleep"
"GR_OL_ML_ENG_00136","[FLIRTY] careful, Roz, keep talking like that and i'll start believing you mean it"
"GR_OL_ML_ENG_00137","[EMBARRASSED] i, uh. yeah. i was hoping you'd say something like that"
"GR_OL_ML_ENG_00138","[WARM] took you long enough to say it out loud"
"GR_OL_ML_ENG_00139","[RESIGNED] i think the world of you, Roz. i'm just too old and too tired to start something new"
"GR_OL_ML_ENG_00140","[GRUFF] not now. maybe not ever. it's not you, it's every ship i've buried a feeling on"
"GR_OL_ML_ENG_00141","[DRY] captain, with respect, that plan's held together with hope and duct tape"
"GR_OL_ML_ENG_00142","[GRUFF] i'll follow the order. doesn't mean i have to like it"
"GR_OL_ML_ENG_00143","[WARM] you did good today, captain. i don't say that to just anybody"
"GR_OL_ML_ENG_00144","[NERVOUS] power's too low for what you're asking. i can try, no promises"
"GR_OL_ML_ENG_00145","[GRIM] air's thinning. i need everyone out of the corridor while i work"
"GR_OL_ML_ENG_00146","[GRIM] not sure this old girl's got another crisis in her. neither am i, honestly"
"GR_OL_ML_ENG_00147","[GRUFF] combat's not my department. i just keep the lights on while you handle it"
"GR_OL_ML_ENG_00148","[PAINED] took a knock. i'll live. focus on whoever's worse off"
"GR_OL_ML_ENG_00149","[MUTTERS] reminds me of a run on the Kestrel. didn't end well then either"
"GR_OL_ML_ENG_00150","[WARM] i remember my first ship too. thought i knew everything. i knew nothing"
"GR_OL_ML_ENG_00151","[DRY] i've heard bigger boasts from smaller engines"
"GR_OL_ML_ENG_00152","[LAUGHS] you talk a big game for someone who just tripped over a cable"
"GR_OL_ML_ENG_00153","[GRUFF] watch your mouth, i built half this engine room with these hands"
"GR_OL_ML_ENG_00154","[TIRED] all right. i've got work. go bother somebody else for a while"
"GR_OL_ML_ENG_00155","catch you later. try not to break anything before i see you next"
"GR_OL_ML_ENG_00156","[WARM] good talk. get some rest, you look like i feel"
"GR_OL_ML_ENG_00157","[GRUFF] that's enough chatting, this reactor won't fix itself"
"GR_OL_ML_ENG_00158","[DRY] i'll be down here if the ship decides to fall apart again"
"GR_OL_ML_ENG_00159","[RESIGNED] go get some sleep. i mean it this time"
"GR_OL_ML_ENG_00160","[WARM] appreciate you listening to an old man complain"
"GR_OL_ML_ENG_00161","[GRIM] i'll keep you posted if the numbers change. try not to worry in the meantime"
"GR_OL_ML_ENG_00162","[CALM] it's handled. go do whatever you were doing before i interrupted"
"GR_OL_ML_ENG_00163","[EXHAUSTED] i'm done for the day. if it breaks again, it can wait till morning"
"GR_OL_ML_ENG_00164","[GRIM] we'll talk about the door later. not right now, i can't"
"GR_OL_ML_ENG_00165","[WARM] rest easy tonight. we earned it"
"GR_OL_ML_ENG_00166","[SIGHS] i'll raise a mug to them tonight. that's all i know how to do"
"GR_OL_ML_ENG_00167","[FLIRTY] think about what i said, Roz. i'm not in a hurry, but i'm not made of stone either"
"GR_OL_ML_ENG_00168","[EMBARRASSED] anyway. forget i said anything. or don't. your call"
"GR_OL_ML_ENG_00169","[WARM] we're good, captain. go run your ship"
"GR_OL_ML_ENG_00170","[GRUFF] noted. i'll get it done. now let me work"
"GR_OL_ML_ENG_00171","[DRY] i'll believe the quiet shift when it's over, not before"
"GR_OL_ML_ENG_00172","[TIRED] back to it. the ship doesn't fix itself, much as i wish it would"
"GR_OL_ML_ENG_00173","[WARM] thanks for asking. don't get asked that enough down here"
"GR_OL_ML_ENG_00174","[NERVOUS] disease numbers climbing. i don't like being the one who can't fix that kind of broken"
"GR_OL_ML_ENG_00175","[WARM] doc says isolate them. i say trust the doc, she's saved more of us than luck has"
"GR_OL_ML_ENG_00176","power's rationed, food's rationed, patience is rationed. everything's rationed on a long haul"
"GR_OL_ML_ENG_00177","[URGENT] captain, i need that power rerouted from cargo or i can't hold life support"
"GR_OL_ML_ENG_00178","[GRIM] i've patched a hundred hull leaks. this one's got teeth"
"GR_OL_ML_ENG_00179","[PLEADING] just hold the seal a little longer, please, i'm almost there"
"GR_OL_ML_ENG_00180","[SUSPICIOUS] ever notice it answers the question you didn't ask? machines shouldn't guess"
"GR_OL_ML_ENG_00181","[DRY] i'll trust the computer the day it bleeds like the rest of us"
"GR_OL_ML_ENG_00182","[PROUD] not bad for a piece of junk i patched together twice this month"
"GR_OL_ML_ENG_00183","[WARM] you did all right today. proud of you, for what that's worth from an old grease monkey"
"GR_OL_ML_ENG_00184","[GRIM] combat's over. now comes the part where i count the damage"
"GR_OL_ML_ENG_00185","[PAINED] shrapnel in the hull, shrapnel in my arm. matching set"
"GR_OL_ML_ENG_00186","[GRIM] never good at the words for this part. just know they mattered"
"GR_OL_ML_ENG_00187","[WARM] quiet shift's a gift. don't waste it complaining, spend it resting"
"GR_OL_ML_ENG_00188","mess hall smells almost like real food today. almost"
"GR_OL_ML_ENG_00189","[GRUFF] eat something before you fall over. that's not a request"
"GR_OL_ML_ENG_00190","[TIRED] shift's starting and the coffee hasn't kicked in yet. give me a minute"
"GR_OL_ML_ENG_00191","[WARM] good shift, all told. nothing exploded. i'll take it"
"GR_OL_ML_ENG_00192","[GRUFF] i don't do romance talk. i do repairs. but, uh. you're all right, Roz"
"GR_OL_ML_ENG_00193","[FLIRTY] you're the only person on this ship who argues with me and wins"
"GR_OL_ML_ENG_00194","[EMBARRASSED] didn't mean for that to come out. but i meant it"
"GR_OL_ML_ENG_00195","[WARM] you're not so bad yourself, old man. don't let it go to your head"
"GR_OL_ML_ENG_00196","[DRY] captain, i say this with love: your plan needs a plan B"
"GR_OL_ML_ENG_00197","[CONFIDENT] give the word and it's done, captain. i don't miss on the important ones"
"GR_OL_ML_ENG_00198","[GRUFF] i've served under captains who couldn't find the bridge. you're not one of them"
"GR_OL_ML_ENG_00199","[MUTTERS] every captain thinks they're the first to ask me to go faster. none of 'em are"
"GR_OL_ML_ENG_00200","[WARM] Roz keeps this place running as much as i do. more, some weeks"
"GR_OL_ML_ENG_00201","[DEADPAN] i don't do compliments easy. that was me trying"
"GR_OL_ML_ENG_00202","[GRIM] AI's rerouted three systems wrong since the damage. somebody should be watching it closer"
"GR_OL_ML_ENG_00203","[SUSPICIOUS] i'm not saying it's gone rogue. i'm saying keep a hand on the manual override"
"GR_OL_ML_ENG_00204","[GRIM] locked that door myself. i'll hear it clang shut every time i close my eyes tonight"
"GR_OL_ML_ENG_00205","[PLEADING] don't ask me to justify it. i did what kept the rest of you breathing"
"GR_OL_ML_ENG_00206","[WARM] rest now. the ship'll still need fixing tomorrow, i promise you that much"
"GR_OL_ML_ENG_00207","[GRUFF] i don't scare easy. this is one of maybe five times in thirty years"
"GR_OL_ML_ENG_00208","[PANICKED] i don't know how to fix this one, and i always know how to fix it"
"GR_OL_ML_ENG_00209","[TERRIFIED] i'm not ready to lose another one, i'm not, i'm not"
"GR_OL_ML_ENG_00210","[PANICKED] hull's opening faster than i can patch, somebody get me another set of hands"
"GR_OL_ML_ENG_00211","[SHOUTS] clear the corridor, now, i mean it, NOW"
"GR_OL_ML_ENG_00212","[TERRIFIED] can't get a full breath, the air's too thin, i need a mask somebody"
"GR_OL_ML_ENG_00213","[GRUFF] i'll die in this engine room before i let it die first"
"GR_OL_ML_ENG_00214","[PROUD] thirty-one years, four ships, and i've never lost the engine room. not once"
"GR_OL_ML_ENG_00215","[MUTTERS] every one of these panels has a name for me. don't ask which one's my favorite"
"GR_OL_ML_ENG_00216","[WARM] corridor's colder than it should be. somebody tell life support i said hello"
"GR_OL_ML_ENG_00217","[GRUFF] life support's my second home. first one's an engine room, obviously"
"GR_OL_ML_ENG_00218","[DRY] cargo bay's quiet. i almost trust that. almost"
"GR_OL_ML_ENG_00219","[GRIM] i don't like being this close to the airlock without a suit on"
"GR_OL_ML_ENG_00220","[SUSPICIOUS] ai core gives me the creeps lately. don't know why, just does"
"GR_OL_ML_ENG_00221","[GRUFF] bridge's too shiny for my taste. i like grease under my boots, not carpet"
"GR_OL_ML_ENG_00222","[WARM] captain runs a tight bridge. i respect that, even up here"
"GR_OL_ML_ENG_00223","[GRIM] medbay's too full for my liking today"
"GR_OL_ML_ENG_00224","[WARM] quarters could use better insulation. i've said this for years, nobody listens"
"GR_OL_ML_ENG_00225","[GRUFF] Roz, tell me you found what's rattling in bay two"
"GR_OL_ML_ENG_00226","[DRY] you fixed it before i even finished diagnosing it. show-off"
"GR_OL_ML_ENG_00227","[WARM] good work today, Roz. don't let it go to your head, but good work"
"GR_OL_ML_ENG_00228","[GRUFF] you two arguing with the reactor again? it can't hear you, you know"
"GR_OL_ML_ENG_00229","[LAUGHS] she'll tell you the ship's got a mood. she's not wrong, half the time"
"GR_OL_ML_ENG_00230","[GRIM] i keep waiting for the day the doubt's wrong. hasn't come yet"
"GR_OL_ML_ENG_00231","[GRIM] not sure any of us are cut out for another run like this one"
"GR_OL_ML_ENG_00232","[GRUFF] i've got doubts about this plan and a coffee tin full of good bolts. one of those i trust"
"GR_OL_ML_ENG_00233","[WARM] you asked how i'm holding up. nobody usually asks. means something"
"GR_OL_ML_ENG_00234","[GRUFF] offer's there if you need an extra set of hands, captain. don't wait too long to take it"
"GR_OL_ML_ENG_00235","[WARM] i'll cover your shift if you need the sleep. i've got nothing better to do at 3am anyway"
"GR_OL_ML_ENG_00236","[GRUFF] don't thank me. thank the guy who built this engine sixty years ago and made it stubborn"
"GR_OL_ML_ENG_00237","[MUTTERS] every part of this ship's got history i wasn't around for. i respect that"
"GR_OL_ML_ENG_00238","[SIGHS] i miss dirt under my nails that wasn't engine grease"
"GR_OL_ML_ENG_00239","[WARM] first ship i ever worked, i broke more than i fixed. learned fast after that"
"GR_OL_ML_ENG_00240","[GRIM] i remember the last time a hull breach was this bad. didn't end well for two of us"
"GR_OL_ML_ENG_00241","[GRUFF] don't insult my work twice, i heard you the first time"
"GR_OL_ML_ENG_00242","[DRY] that's rich, coming from someone who still can't tell a wrench from a spanner"
"GR_OL_ML_ENG_00243","[RESIGNED] that was out of line. i'm sorry, i was scared and it came out as anger"
"GR_OL_ML_ENG_00244","[GRUFF] i'm not one for sorry, but. sorry. there. said it"
"GR_OL_ML_ENG_00245","[FLIRTY] Roz. come sit with me a minute. i'll even share the good coffee"
"GR_OL_ML_ENG_00246","[EMBARRASSED] i was thinking, when we make port, maybe you and me get off this ship for an evening"
"GR_OL_ML_ENG_00247","[WARM] i'd like to take you to dinner somewhere that isn't the mess hall. that's me asking"
"GR_OL_ML_ENG_00248","[FLIRTY] thirty years of not asking anybody out. figured i'd start with you"
"GR_OL_ML_ENG_00249","[NERVOUS] i rehearsed this and it's still coming out clumsy. Roz, i like you. plainly"
"GR_OL_ML_ENG_00250","morning"
"GR_OL_ML_ENG_00251","hey"
"GR_OL_ML_ENG_00252","evening"
"GR_OL_ML_ENG_00253","[DRY] still here. still standing. still yours to boss around, captain"
"GR_OL_ML_ENG_00254","nothing much to report. bolts are still bolts"
"GR_OL_ML_ENG_00255","engine's purring. don't jinx it by asking twice"
"GR_OL_ML_ENG_00256","all systems green, for once. i'll enjoy it while it lasts"
"GR_OL_ML_ENG_00257","[DRY] pressure's nominal. temperature's nominal. my mood is, as ever, not"
"GR_OL_ML_ENG_00258","[GRUFF] Roz, hand me the 12mil, not the 10, i've told you twice"
"GR_OL_ML_ENG_00259","[DEADPAN] i swapped the filter myself. figured you had enough on your plate"
"GR_OL_ML_ENG_00260","run the numbers again before we commit, captain. i've been burned by hasty math"
"GR_OL_ML_ENG_00261","[GRUFF] give me the manifest, i'll tell you what's actually salvageable versus what sales thinks is"
"GR_OL_ML_ENG_00262","[WARM] you handle the wiring, i'll handle the plumbing. divide and conquer"
"GR_OL_ML_ENG_00263","[DRY] i checked your work. it's good. don't let that go to your head either"
"GR_OL_ML_ENG_00264","[LAUGHS] you should've seen the look on your face when that valve popped"
"GR_OL_ML_ENG_00265","[DRY] you snore. i can hear it through the bulkhead. just so you know"
"GR_OL_ML_ENG_00266","[LAUGHS] captain, you drive this ship like you stole it. i mean that as a compliment. mostly"
"GR_OL_ML_ENG_00267","[DEADPAN] careful captain, keep flying like that and i'll start charging combat pay for my nerves"
"GR_OL_ML_ENG_00268","[LAUGHS] that's the worst idea i've heard all week, and i've heard some real ones"
"GR_OL_ML_ENG_00269","[CONFIDENT] i've got a plan. it involves duct tape and spite. works every time"
"GR_OL_ML_ENG_00270","[CALM] we've survived worse with less. i've got the scars to prove it"
"GR_OL_ML_ENG_00271","[WARM] you're doing better than you think you are. i've watched you work"
"GR_OL_ML_ENG_00272","[GRIM] i can't promise it'll be fine. i can promise i won't stop trying"
"GR_OL_ML_ENG_00273","[PLEADING] just give me another minute, i'm so close, don't pull me off this now"
"GR_OL_ML_ENG_00274","[URGENT] i need Roz down here, this is a two-person job and i'm one person"
"GR_OL_ML_ENG_00275","[GRUFF] somebody get me a fire suppressant canister, panel's sparking"
"GR_OL_ML_ENG_00276","[WARM] tell me what you need and i'll get it done, that's the job"
"GR_OL_ML_ENG_00277","[GRUFF] don't struggle alone with it. i've got two working hands and nothing better to do"
"GR_OL_ML_ENG_00278","[DRY] i'll teach you the trick to that valve if you stop breaking it my way"
"GR_OL_ML_ENG_00279","[PROUD] forty years and i still know every rivet on a ship like this blind"
"GR_OL_ML_ENG_00280","[PROUD] nobody keeps a reactor running smoother than me. that's not bragging, that's a fact"
"GR_OL_ML_ENG_00281","[SUSPICIOUS] i've got half a mind to pull the ai's diagnostic logs myself and see what it's not telling us"
"GR_OL_ML_ENG_00282","[SUSPICIOUS] every time i ask it a straight question i get a straighter answer than i trust"
"GR_OL_ML_ENG_00283","[DRY] fine, the computer called that one right. once"
"GR_OL_ML_ENG_00284","[WARM] i'll say it plain, that computer's saved this crew more than once. i keep score"
"GR_OL_ML_ENG_00285","[PAINED] rib's cracked, i think. don't fuss, i've had worse from a bad ladder"
"GR_OL_ML_ENG_00286","[PAINED] burned my hand on the coupling. price of doing business down here"
"GR_OL_ML_ENG_00287","[GRIM] that wound needs more than a field bandage. go see the doc, i mean it"
"GR_OL_ML_ENG_00288","[URGENT] everybody strap in, we're about to feel that hit"
"GR_OL_ML_ENG_00289","[SHOUTS] incoming, brace!"
"GR_OL_ML_ENG_00290","[TERRIFIED] i don't have a weapon down here, i've got a wrench and bad knees"
"GR_OL_ML_ENG_00291","[PANICKED] everything's on fire, i mean actually on fire, somebody get extinguishers down here"
"GR_OL_ML_ENG_00292","[PANICKED] i can't hold this seal, it's slipping, i need help RIGHT NOW"
"GR_OL_ML_ENG_00293","[PANICKED] too many alarms, i can't tell which one to fix first"
"GR_OL_ML_ENG_00294","[GRIM] good work getting everyone through that. i mean it"
"GR_OL_ML_ENG_00295","[RESIGNED] i keep thinking about the ones we didn't save. figured you would too"
"GR_OL_ML_ENG_00296","[GRIM] i'll fix what i can fix. i can't fix losing someone, never could"
"GR_OL_ML_ENG_00297","[WARM] we keep going. that's what they'd want, and it's what i need too"
"GR_OL_ML_ENG_00298","[MUTTERS] i keep a mental list of everyone i've lost on a ship. wish it stayed shorter"
"GR_OL_ML_ENG_00299","[DRY] disease outbreak's the kind of thing that makes an engine failure look friendly"
"GR_OL_ML_ENG_00300","[GRIM] keep everyone hydrated and separated till the doc clears them. that's the whole plan"
"GR_OL_ML_ENG_00301","[WARM] scrubbers are back online. breathe easy, i mean that literally"
"GR_OL_ML_ENG_00302","[TIRED] rerouted power from cargo heating. we'll be a little cold, we won't be dead"
"GR_OL_ML_ENG_00303","[GRUFF] don't touch the breaker panel, i just got it stable"
"GR_OL_ML_ENG_00304","[WARM] hatch is secure. corridor's safe to cross again"
"GR_OL_ML_ENG_00305","[DRY] i've patched worse holes with less. this one just took more cursing"
"GR_OL_ML_ENG_00306","[WARM] good crew, this one. better than some i've shipped with"
"GR_OL_ML_ENG_00307","[GRUFF] you're all right, for a captain that talks too fast"
"GR_OL_ML_ENG_00308","[DEADPAN] don't wait on me for small talk, i'm elbow deep in a manifold"
"GR_OL_ML_ENG_00309","[WARM] good chat. corridor's colder than the bridge, get moving before you catch something"
"GR_OL_ML_ENG_00310","[TIRED] i'll see you at the next crisis. try not to make it too soon"
