"id","text"
"PA_FE_MAR_CA_00037","[CONFIDENT] we're gonna be fine. i don't say that unless i mean it"
"PA_FE_MAR_CA_00038","[TERRIFIED] i don't know if we make it through this one and that scares the hell out of me"
"PA_FE_MAR_CA_00039","[PAINED] we lost them. wasn't your call, wasn't your fault. i need you to hear that"
"PA_FE_MAR_CA_00040","[WARM] you did everything right. sometimes right isn't enough and that's not on you"
"PA_FE_MAR_CA_00041","[LAUGHS] that's the worst plan i've heard all week and i've heard some real ones"
"PA_FE_MAR_CA_00042","[CONFIDENT] give the word, it's done. i don't miss the important ones"
"PA_FE_MAR_CA_00043","[WARM] you're all right, you know that? for an engineer who argues with bulkheads"
"PA_FE_MAR_CA_00044","[GRUFF] apology accepted. don't make me say it twice"
"PA_FE_MAR_CA_00045","[LAUGHS] catch you later. try not to break anything before i'm back"
"PA_FE_MAR_CA_00046","[WARM] good talk. go rest, that's an order, i outrank you"
"PA_FE_MAR_CA_00047","[GRUFF] back to work, all of you, this ship's not gonna fly herself"
"PA_FE_MAR_CA_00048","[TIRED] i'll be on the bridge. always am. try the door if the world ends"
"PA_FE_MAR_CA_00049","[CONFIDENT] systems check complete, everything's running within parameters. for now"
"PA_FE_MAR_CA_00050","[GRUFF] crew's solid. they don't panic when i don't panic. that's leadership"
"PA_FE_MAR_CA_00051","[SUSPICIOUS] something's wrong with the navigation data. can't prove it but my gut says wrong"
"PA_FE_MAR_CA_00052","[NERVOUS] i'm not used to silence in the engine room. that usually means something's about to break"
"PA_FE_MAR_CA_00053","[URGENT] somebody update me on the hull breaches, i need numbers, not reassurances"
"PA_FE_MAR_CA_00054","[GRUFF] i've been doing this too long to pretend everything's fine when it's not"
"PA_FE_MAR_CA_00055","[PAINED] took shrapnel protecting a junior officer. worth it, they're still standing"
"PA_FE_MAR_CA_00056","[SARCASTIC] hostiles are closing and i've got tactical options ranging from bad to worse"
"PA_FE_MAR_CA_00057","[GRIM] they trusted me to keep them alive and i lost them anyway. that weight doesn't go away"
"PA_FE_MAR_CA_00058","[TERRIFIED] life support's down and we're breathing bottled air with no filter line and i'm doing the math and i hate the math"
"PA_FE_MAR_CA_00059","[URGENT] i'm recommending we hit the distress beacon. command's gotta know what we're facing"
"PA_FE_MAR_CA_00060","[URGENT] combat readiness check. get your people armed and positioned now"
"PA_FE_MAR_CA_00061","[GRUFF] the ship's performing better than expected. remind me to praise the engineers twice"
"PA_FE_MAR_CA_00062","[FLIRTY] somebody once told me i was too intense for romance. they weren't wrong but i'm worse in a crisis"
"PA_FE_MAR_CA_00063","[WARM] you make the hard calls easier just by being here, that might be the best compliment i can give"
"PA_FE_MAR_CA_00064","[EMBARRASSED] i want to ask if you'd want to stay close when things get bad and i don't mean just tactically"
"PA_FE_MAR_CA_00065","[DEADPAN] romantic feelings complicate mission focus. noted. proceeding anyway"
"PA_FE_MAR_CA_00066","[WARM] you're good for this crew. more importantly, you're good for me"
"PA_FE_MAR_CA_00067","[DRY] i respect you but i'm not great at the vulnerability thing, especially right now"
"PA_FE_MAR_CA_00068","[NERVOUS] this crew's falling apart and i can't hold them together by force alone, i need to be honest about the odds"
"PA_FE_MAR_CA_00069","[CONFIDENT] you're right. i'm right. the plan's solid. let's move"
"PA_FE_MAR_CA_00070","[WARM] i've got a crew depending on me. that's what keeps me together when nothing else can"
"PA_FE_MAR_CA_00071","[URGENT] get that person medical attention, i don't care if they're half-dead, they're MY crew"
"PA_FE_MAR_CA_00072","[GRUFF] i trust you with my life because you've earned it, that's not common for me"
"PA_FE_MAR_CA_00073","[WARM] i appreciate the apology but i appreciate your competence more right now"
"PA_FE_MAR_CA_00074","[RESIGNED] i'm staying focused on the mission because that's all that matters right now"
"PA_FE_MAR_CA_00075","[GRIM] one more shift and we're either okay or we're not. no middle ground"
"PA_FE_MAR_CA_00076","[CONFIDENT] i'm taking watch. get some sleep. that's an order from your captain, not a suggestion"
"PA_FE_MAR_CA_00077","[SHOUTS] sealed the compartment, nobody's getting through that way, we're locked down tight"
"PA_FE_MAR_CA_00078","[NERVOUS] the reactor's stable but i've got a bad feeling about the next hour"
"PA_FE_MAR_CA_00079","[TIRED] disease spreading through the crew faster than we can isolate it. containment's failing"
"PA_FE_MAR_CA_00080","[CONFIDENT] i'm recommending an emergency course adjustment. trust my calls or fight me, pick one"
"PA_FE_MAR_CA_00081","[GRUFF] you're getting better at this job. didn't expect that from your first week"
"PA_FE_MAR_CA_00082","[SUSPICIOUS] i'm watching the computer. not because i don't trust it but because i DO trust it too much"
"PA_FE_MAR_CA_00083","[CALM] i'm not panicking. this is me, focused and ready"
"PA_FE_MAR_CA_00084","[LAUGHS] took the wrong corridor and ended up in the galley. worst mistake i've made all week"
"PA_FE_MAR_CA_00085","[CONFIDENT] this is what i do. this is who i am. i don't break under pressure"
"PA_FE_MAR_CA_00086","[GRUFF] fleet didn't have ships like this when i enlisted but i would've flown one anyway"
"PA_FE_MAR_CA_00087","[TIRED] low power and hull compromised and my crew's stretched too thin. that's three problems at once"
"PA_FE_MAR_CA_00088","[URGENT] we need to vote on the evacuation protocol. nobody's gonna like the answer i've already calculated"
"PA_FE_MAR_CA_00089","[WARM] this crew's the best i've flown with. tell them that when i'm not around to say it"
"PA_FE_MAR_CA_00090","[GRIM] i'm keeping watch until the next shift. someone's gotta make sure nothing catches us sleeping"
